"","Sites_notre_num_rotation_","Site_Suisse","x","y","ch_edaphic_eivdescombes_pixel_d","ch_edaphic_eivdescombes_pixel_f","ch_edaphic_eivdescombes_pixel_h","ch_edaphic_eivdescombes_pixel_k","ch_edaphic_eivdescombes_pixel_l","ch_edaphic_eivdescombes_pixel_n","ch_edaphic_eivdescombes_pixel_r","ch_edaphic_eivdescombes_pixel_w","meanEVI_annualmax_2017_2021","meanEVI_annualmean_2017_2021","meanEVI_annualmedian_2017_2021","meanEVI_annualmin_2017_2021","meanEVI_annualrange_2017_2021","meanEVI_annualstd_2017_2021","meanGCI_annualmax_2017_2021","meanGCI_annualmean_2017_2021","meanGCI_annualmedian_2017_2021","meanGCI_annualmin_2017_2021","meanGCI_annualrange_2017_2021","meanGCI_annualstd_2017_2021","AI_8110_LV95","bio1_t_8110_LV95","bio10_twarmq_8110_LV95","bio11_tcoldq_8110_LV95","bio12_p_8110_LV95","bio13_pwet_8110_LV95","bio14_pdry_8110_LV95","bio15_ps_8110_LV95","bio16_pwetq_8110_LV95","bio17_pdryq_8110_LV95","bio18_pwarmq_8110_LV95","bio19_pcoldq_8110_LV95","bio2_tdr_8110_LV95","bio3_tiso_8110_LV95","bio4_ts_8110_LV95","bio5_tmaxw_8110_LV95","bio6_tminc_8110_LV95","bio7_tar_8110_LV95","bio8_twetq_8110_LV95","bio9_tdryq_8110_LV95","etpY_8110_LV95","gdd0Y_8110_LV95","gdd3Y_8110_LV95","gdd5Y_8110_LV95","SrelY_8110_LV95","SCD15_final","SCD40_final","EauxStagnantes_prop","ForetBuissannante_prop","ForetClairsemee_prop","ForetDense_prop","Glacier_prop","RocheMeubler_prop","Rocks_Min80Per_prop","ZHumide_prop","east_mean","eastSlope_mean","mnt_mean","north_mean","northSlope_mean","roughness_mean","slope_mean","TPI_mean","TRI_mean","CanopyVaud2m_max","CanopyVaud2m_mean","CanopyVaud2m_median","CanopyVaud2m_min","CanopyVaud2m_sd","sradY"
"518","P526","340",2564400.8667,1142099.3393,2.89069271087646,2.72422957420349,2.82037472724915,3.26539134979248,3.67515730857849,2.58950090408325,6.66723775863647,1.55966246128082,30016001,8795000,9782500,-42855000,74425000,14680000,73907504,27567500,20542500,-1670000,75580000,25540000,25,5.40000009536743,12.8000001907349,-1.29999995231628,1716.69995117188,172.600006103516,116.199996948242,13.1999998092651,504.399993896484,373.899993896484,504.399993896484,383.5,7.59999990463257,32.5,587.5,18.3999996185303,-5,23.3999996185303,12.8000001907349,-0.800000011920929,436.899993896484,2224.69995117188,1481,1076,45.4000015258789,101.769790649414,85.7539596557617,0,0,0,0,0,0,0,0,-0.31277859210968,-0.210204020142555,1826.607421875,-0.947163045406342,-0.628681719303131,2.30245971679688,41.7821655273438,0.0759201049804688,0.707176208496094,1.150390625,0.7216796875,0.8681640625,0,0.503426909446716,88864.578125
"519","P527","70-2016",2566187.0318,1142636.2228,2.2903938293457,2.95206356048584,3.26123023033142,3.11052632331848,3.57015514373779,2.8025803565979,6.39218282699585,1.75300467014313,27083999,1462500,11852500,-193930000,218052496,41557500,71277504,24745000,18792500,-4310000,75587504,24897500,17,4.80000019073486,12,-1.79999995231628,1673.30004882812,167.199996948242,114.599998474121,13,491.299987792969,365.700012207031,491.299987792969,378.399993896484,7.5,32.7999992370605,578.599975585938,17.5,-5.59999990463257,23.1000003814697,12,0.200000002980232,288.399993896484,2040.40002441406,1329.19995117188,946.900024414062,46.4000015258789,131.009017944336,130.964340209961,0,0,0,0,0,0,0,0,0.601121187210083,0.273910939693451,1675.64501953125,0.798596084117889,0.363546967506409,1.46749877929688,27.0925884246826,-0.0206260681152344,0.383129119873047,0,0,0,0,0,58585.73828125
"520","P528","514",2565990.2392,1142203.1215,2.43425250053406,2.73036360740662,3.17387676239014,3.21758818626404,3.59600877761841,2.67553400993347,6.41578006744385,1.6764954328537,32220000,9377500,10952500,-14307500,36870000,9855000,63215000,23842500,22762500,-5375000,68587504,22237500,23,4.90000009536743,12.1999998092651,-1.70000004768372,1690.30004882812,168.399993896484,116.699996948242,12.6000003814697,494.5,370.100006103516,494.5,385.399993896484,7.69999980926514,33,580.599975585938,17.7999992370605,-5.59999990463257,23.3999996185303,12.1999998092651,0.300000011920929,406,2078.5,1361,974,46.2999992370605,115.963027954102,111.977119445801,0,0,0,0,0,0,0,0,0.648298561573029,0.350365847349167,1625.47998046875,-0.760518968105316,-0.410869479179382,1.80746459960938,32.7093048095703,0.00438690185546875,0.467491149902344,0.141357421875,0.050384521484375,0.03009033203125,0,0.0669557899236679,83798.75
"521","P529","655",2578797.4674,1132071.344,2.0042839050293,3.19880962371826,3.36847138404846,2.99383044242859,3.52483510971069,3.4235622882843,6.20406818389893,1.89955186843872,260274004,21525000,14862500,-8417500,323400000,56060000,71735000,24472500,19215000,-8015000,79745000,26752500,24,6,13.6999998092651,-1.29999995231628,1581.80004882812,155.199996948242,106.900001525879,12.6000003814697,460.799987792969,348.5,460.799987792969,399.5,9.10000038146973,35.4000015258789,615.900024414062,20.2000007629395,-5.5,25.7000007629395,13.6999998092651,1.5,400.200012207031,2414,1647.90002441406,1222.19995117188,48.0999984741211,102.019012451172,101.995147705078,0,0,0,0,0,0,0,0,-0.0189374852925539,0.000619900529272854,1197.29248046875,0.926184356212616,0.0349512621760368,0.08502197265625,2.05232882499695,0.0228157043457031,0.0296974182128906,0.137451171875,0.0635986328125,0.043701171875,0,0.0611705854535103,71084.9453125
"522","P530","63",2569300.4096,1141800.8567,3.00899648666382,2.4359667301178,2.74155926704407,3.4515585899353,3.63571262359619,2.51768445968628,6.67983865737915,1.60762095451355,41490000,16760000,16167500,-2477500,47005000,9555000,64772500,26305000,25570000,1110000,63660000,18140000,25,5.59999990463257,13.1999998092651,-1.70000004768372,1588.40002441406,156.5,112.5,12.1000003814697,462.700012207031,348,462.700012207031,372.299987792969,9.10000038146973,35.4000015258789,613.799987792969,19.7000007629395,-6,25.7000007629395,13.1999998092651,1,412.100006103516,2261.60009765625,1522.5,1115.09997558594,47.4000015258789,65.0255966186523,59.0108909606934,0,0,0,0,0,1,0,0,-0.333764910697937,-0.181746929883957,1164.7724609375,-0.932416439056396,-0.492274641990662,1.6300048828125,32.053524017334,-0.126564025878906,0.493438720703125,0.8277587890625,0.495635986328125,0.42791748046875,0.2989501953125,0.237638458609581,78117.8828125
"523","P531","66",2568802.3254,1142301.0869,2.21511673927307,2.84530854225159,3.35035276412964,3.14274835586548,3.58940243721008,2.85158824920654,6.31873607635498,1.80170285701752,64860000,15437500,17265000,-3540000,67017500,12947500,85410000,35995000,38715000,-1445000,86860000,27210000,23,5.5,13.1000003814697,-1.70000004768372,1595.30004882812,158.100006103516,111.699996948242,12.5,467.100006103516,347.799987792969,467.100006103516,370.100006103516,9,35.2999992370605,608.5,19.5,-5.90000009536743,25.3999996185303,13.1000003814697,1,373.799987792969,2237.39990234375,1501.30004882812,1096.59997558594,47.4000015258789,82.0078887939453,81.0269317626953,0,0,0,0,0,0,0,0,-0.895511090755463,-0.484097242355347,1154.40502929688,-0.444023668766022,-0.239788144826889,1.71249389648438,32.7188186645508,0.0256004333496094,0.500621795654297,0,0,0,0,0,75729.75
"524","P532","653",2568420.9111,1142836.9845,2.2126829624176,3.01786732673645,3.34296703338623,2.93253087997437,2.84038066864014,3.02744746208191,6.34711074829102,1.78808069229126,164410000,14617500,19910000,-196582496,394950016,55550000,78065000,37652500,43060000,-750000,78817504,26062500,22,5.69999980926514,13.3000001907349,-1.60000002384186,1574.59997558594,157.699996948242,108,13.3999996185303,465.399993896484,340.799987792969,465.399993896484,358.799987792969,9.10000038146973,35.5999984741211,615.099975585938,19.7999992370605,-5.90000009536743,25.7000007629395,13.3000001907349,1.20000004768372,358.100006103516,2294.39990234375,1550.5,1139.80004882812,47.2999992370605,94.9942398071289,93.9558258056641,0,0,0,0.00999999977648258,0,0,0,0,0.119370475411415,0.0140435565263033,1077.34497070312,0.416836500167847,0.00717987772077322,0.094970703125,1.47272086143494,0.0252914428710938,0.0334243774414062,0.5640869140625,0.257598876953125,0.16558837890625,0,0.245427504181862,69563.109375
"525","P533","661",2568124.5716,1143348.0697,2.06714034080505,3.12718605995178,3.37960720062256,2.96996974945068,3.01670479774475,3.05897283554077,6.36661720275879,1.88764715194702,43407998,12262500,16752500,-42022500,86197504,15322500,70285000,27520000,34960000,-100587504,170872496,38510000,22,5.90000009536743,13.6999998092651,-1.5,1563.59997558594,157.699996948242,105.599998474121,13.8999996185303,465.100006103516,336.799987792969,465.100006103516,351.299987792969,9.39999961853027,35.7000007629395,626.200012207031,20.3999996185303,-6,26.3999996185303,13.6999998092651,1.39999997615814,357.399993896484,2369.19995117188,1615.69995117188,1197.5,47.0999984741211,89.0024719238281,88.9975662231445,0,0,0,0,0,0.0900000035762787,0,0,0.943438529968262,0.257034242153168,1077.01000976562,0.309287965297699,0.0838954895734787,0.7449951171875,15.8010864257812,0.0312576293945312,0.22686767578125,0.3031005859375,0.1378173828125,0.12408447265625,0,0.125418156385422,70774.6875
"526","P534","675",2567681.0093,1143735.7547,2.05339694023132,3.29410314559937,3.5437958240509,2.80037450790405,2.88655829429626,3.11934161186218,6.25634431838989,1.89383709430695,598243984,29965000,18020000,-121392496,835089984,120827500,356667488,30215000,36042500,-396827488,753492480,120687504,17,5.80000019073486,13.5,-1.5,1558,157.899993896484,103.800003051758,14.5,465.5,334.799987792969,465.5,345.5,9.10000038146973,35.4000015258789,621.099975585938,20,-5.90000009536743,25.8999996185303,13.5,1.29999995231628,294.200012207031,2323.89990234375,1576.09997558594,1162.40002441406,46.7999992370605,102.010803222656,99.9955062866211,0,0,0,0,0,0,0,0,0.25680285692215,0.119017168879509,1146.56994628906,0.953409433364868,0.444993823766708,1.45501708984375,27.8122959136963,0.0668678283691406,0.416881561279297,0.472900390625,0.119049072265625,0.00164794921875,0,0.235905990004539,51521.7109375
"527","P535","678",2568017.3419,1143050.5632,1.95867955684662,3.2337794303894,3.43617057800293,2.91375708580017,3.26830625534058,3.06314992904663,6.21878862380981,1.93103468418121,110257998,14057500,16437500,-45630000,167587504,27855000,647204992,52335000,37772500,-8845000,656052480,125615000,16,5.69999980926514,13.3000001907349,-1.60000002384186,1568.90002441406,158.199996948242,106.400001525879,13.8000001907349,465.899993896484,338.600006103516,465.899993896484,353.600006103516,9.10000038146973,35.5,615.700012207031,19.7000007629395,-5.90000009536743,25.6000003814697,13.3000001907349,1.10000002384186,265.700012207031,2289.60009765625,1546.5,1136.40002441406,47.0999984741211,98.0076446533203,95.9769897460938,0,0,0,0.270000010728836,0,0,0,0,-0.334776282310486,-0.184972494840622,1183.25,0.938634753227234,0.51963609457016,1.72256469726562,33.6151885986328,0.0681228637695312,0.521263122558594,0.1273193359375,0.046783447265625,0.0299072265625,0,0.060644369572401,51065.28125
"528","P536","19",2567801.3824,1142493.3521,1.79869151115417,3.26700520515442,3.61562538146973,2.95226550102234,3.52338099479675,2.82343459129333,6.05508041381836,2.07710361480713,24090000,-161407504,14435000,-5534479872,5559114752,968717500,62890000,24120000,27405000,-3717500,66607500,21965000,21,5.30000019073486,12.6999998092651,-1.79999995231628,1581.09997558594,159.100006103516,108,13.3999996185303,467.700012207031,342.200012207031,467.700012207031,358.899993896484,8.60000038146973,34.7999992370605,600,18.8999996185303,-5.90000009536743,24.7999992370605,12.6999998092651,0.699999988079071,335.399993896484,2163.30004882812,1437,1040.69995117188,47.2000007629395,109.995819091797,109.987731933594,0,0,0,0,0,0,0,0,0.180966228246689,0.0384761318564415,1353.19995117188,0.983404994010925,0.209456652402878,0.5150146484375,12.29723072052,-0.00562667846679688,0.170009613037109,0.4437255859375,0.28131103515625,0.2587890625,0.1639404296875,0.138059511780739,65619.109375
"529","P537","45",2568100.0327,1142094.3987,2.06474661827087,3.20654392242432,3.52196478843689,2.83790826797485,2.90237712860107,3.10418558120728,6.18333864212036,1.83739972114563,66746001,9542500,6922500,-56817500,129255000,22632500,435992512,32472500,16895000,-108715000,544710016,93702496,17,5.30000019073486,12.8999996185303,-1.70000004768372,1595.80004882812,159.300003051758,110.800003051758,12.8000001907349,468.799987792969,347.200012207031,468.799987792969,367.5,8.69999980926514,35,603.099975585938,19.1000003814697,-5.90000009536743,25,12.8999996185303,0.800000011920929,297.799987792969,2191.39990234375,1461.30004882812,1061.80004882812,47.2999992370605,111.995071411133,101.09049987793,0,0,0,0.150000005960464,0,0,0,0,-0.0883433073759079,-0.0451323948800564,1293.13500976562,0.995336294174194,0.511940181255341,1.33248901367188,30.9996452331543,-0.0374946594238281,0.463130950927734,10.5001220703125,9.9564208984375,10.14794921875,9.0296630859375,0.646621704101562,51218.59765625
"530","P538","709",2570071.4297,1142092.2629,2.25117444992065,2.80961894989014,3.19177746772766,3.18037629127502,3.37931966781616,2.90958666801453,6.39794445037842,1.76219487190247,27520000,12962500,15977500,-21042500,48020000,10705000,86190000,36372500,39907500,-1272500,87462496,27202500,25,5.40000009536743,12.8999996185303,-1.79999995231628,1601.80004882812,156.600006103516,114.099998474121,11.8000001907349,464.700012207031,351.5,464.700012207031,379.899993896484,9,35.5,606.799987792969,19.2999992370605,-6.09999990463257,25.3999996185303,12.8999996185303,0.899999976158142,414,2200.19995117188,1470,1069.40002441406,47.5,76.9534683227539,71.9870223999023,0,0,0,0,0,0,0,0,0.516858339309692,0.230238288640976,1314.3349609375,-0.856062769889832,-0.381285071372986,1.36752319335938,26.4509124755859,0.01092529296875,0.383438110351562,0,0,0,0,0,86343.9921875
"531","P539","192",2555899.1098,1148997.8677,2.29954314231873,2.82917928695679,3.15200114250183,3.11813426017761,3.42031383514404,3.13012313842773,6.30223894119263,1.69929826259613,39863999,15987500,16502500,-4652500,46140000,7842500,69557504,38385000,38760000,2007500,67550000,16157500,36,9.10000038146973,17.2999992370605,1.29999995231628,1424.69995117188,141,90.0999984741211,14.1000003814697,407.200012207031,294.299987792969,405.700012207031,304.700012207031,7.59999990463257,30.6000003814697,648.799987792969,23.2000007629395,-1.79999995231628,25,15.5,2.29999995231628,521,3381.89990234375,2477.30004882812,1953.5,46.0999984741211,50,50,0,0,0,0,0,0,0,0,0.588727355003357,0.103839822113514,751.380004882812,-0.795182287693024,-0.146630614995956,0.49749755859375,10.4644794464111,-0.0340595245361328,0.141561508178711,0.45281982421875,0.406829833984375,0.41070556640625,0.35308837890625,0.041438914835453,81238.84375
"532","P540","69-2016",2556262.8984,1149657.5561,2.34207105636597,2.81690621376038,3.15238046646118,3.12502002716064,3.50748157501221,3.07738375663757,6.29050874710083,1.68333327770233,71142002,19700000,19580000,-6550000,87957504,14182500,95717504,48135000,48512500,-420000,96137504,24927500,34,9,17.1000003814697,1.20000004768372,1469.90002441406,144.5,94.4000015258789,13.1999998092651,417.399993896484,307.799987792969,414.600006103516,319.399993896484,7.69999980926514,30.7999992370605,647.599975585938,23.1000003814697,-2,25.1000003814697,15.3000001907349,2.20000004768372,507.200012207031,3342.69995117188,2443.30004882812,1923.40002441406,45.9000015258789,50,50,0,0,0,0,0,0,0,0,0.898855924606323,0.296452760696411,830.714965820312,-0.436793386936188,-0.144228488206863,0.935012817382812,19.2626495361328,-0.0112533569335938,0.276874542236328,0.3824462890625,0.33917236328125,0.323974609375,0.3104248046875,0.0309172235429287,78666.0234375
"533","P541","625",2556686.0196,1150641.38180001,2.11723828315735,3.06809759140015,3.33424639701843,2.97648167610168,3.41076588630676,3.23055458068848,6.1247992515564,1.78650808334351,37350000,15320000,18557500,-105055000,143637504,22662500,96612496,48812500,49045000,2150000,94457504,24612500,33,8.80000019073486,16.8999996185303,1,1496.59997558594,146.600006103516,96.8000030517578,12.6999998092651,422.399993896484,316.100006103516,418.799987792969,328.399993896484,7.80000019073486,31,646.200012207031,22.8999996185303,-2.20000004768372,25.1000003814697,15.1000003814697,2,504.799987792969,3270.60009765625,2381.69995117188,1868.80004882812,45.7000007629395,52.9661979675293,50.9887084960938,0,0,0,0.409999996423721,0,0,0,0,0.997110784053802,0.171465292572975,938.675048828125,-0.040900819003582,-0.00707827275618911,0.395004272460938,9.90238571166992,-0.00154876708984375,0.134063720703125,12.05224609375,7.56758117675781,7.73834228515625,2.74139404296875,4.65041303634644,76959.7421875
"534","P542","97-2016",2557764.2686,1151667.5819,1.9577397108078,3.22807312011719,3.43622493743896,2.92783641815186,3.42469644546509,3.23401689529419,6.10734987258911,1.94100821018219,37706001,16025000,18577500,-20982500,50330000,9632500,81222496,43200000,44470000,2745000,78485000,23085000,34,8.69999980926514,16.7999992370605,0.899999976158142,1492.40002441406,146.5,96.9000015258789,12.6000003814697,419.399993896484,316.299987792969,415.600006103516,329.100006103516,7.80000019073486,31.1000003814697,646.299987792969,22.7999992370605,-2.40000009536743,25.2000007629395,15,1.89999997615814,521.099975585938,3254.39990234375,2368,1857,45.4000015258789,50,50,0,0,0,0,0,0,0,0,0.298537969589233,0.021811718121171,866.445007324219,-0.943585813045502,-0.0703946799039841,0.227493286132812,4.26560163497925,0.00249671936035156,0.0837421417236328,0.53057861328125,0.381072998046875,0.351776123046875,0.2901611328125,0.10392539203167,78929.3984375
"535","P543","624",2558221.5267,1151778.2608,2.14776754379272,3.0189208984375,3.31363606452942,2.96042037010193,3.36420559883118,3.12100577354431,6.1936354637146,1.78470313549042,34300000,16587500,17430000,-4082500,39162500,7100000,69540000,38300000,40660000,-160000,69700000,16902500,34,8.80000019073486,16.8999996185303,1,1495.30004882812,146.800003051758,97.4000015258789,12.5,420.100006103516,317.600006103516,416.200012207031,330.100006103516,7.80000019073486,31.1000003814697,648.900024414062,22.8999996185303,-2.29999995231628,25.2000007629395,15.1000003814697,2,519.700012207031,3273,2384.5,1871.80004882812,45.2999992370605,50,50,0,0,0,0,0,0,0,0,0.722820162773132,0.187909096479416,821.197509765625,-0.675195932388306,-0.172457858920097,0.7449951171875,14.9496173858643,0.0349960327148438,0.210624694824219,0.172119140625,0.0955352783203125,0.105010986328125,0,0.0786368325352669,80406.1796875
"536","P544","61-2016",2557993.9878,1150753.9973,2.2702374458313,2.90556573867798,3.26031970977783,2.95665144920349,2.93699359893799,2.89334750175476,6.29333972930908,1.76509141921997,62122002,17772500,17552500,-14335000,68577504,10312500,79527504,38320000,38785000,3540000,75987504,19107500,37,9.19999980926514,17.2999992370605,1.29999995231628,1494.5,146.899993896484,96.6999969482422,12.8000001907349,421.399993896484,315.899993896484,417.299987792969,328.399993896484,7.69999980926514,30.6000003814697,651.099975585938,23.2999992370605,-1.79999995231628,25.1000003814697,15.5,2.40000009536743,552.200012207031,3397.30004882812,2491.89990234375,1966.90002441406,45.2999992370605,50,50,0,0,0,0.189999997615814,0,0,0,0,0.804830074310303,0.347920268774033,719.322509765625,-0.585763573646545,-0.251860439777374,1.34750366210938,25.5614318847656,0.0387496948242188,0.366252899169922,0.09210205078125,0.0230255126953125,0,0,0.046051025390625,81610.9375
"537","P545","71",2557682.7084,1150420.42,2.36251974105835,2.66812205314636,3.1152138710022,3.14347076416016,3.49098443984985,2.82939076423645,6.41189813613892,1.70732688903809,96410000,12087500,19025000,-238730000,305502496,50397500,128720000,45222500,45882500,7195000,121520000,24495000,37,9.30000019073486,17.3999996185303,1.39999997615814,1496.09997558594,146.899993896484,96.5,12.8000001907349,422.299987792969,315.799987792969,418.299987792969,328.100006103516,7.69999980926514,30.6000003814697,651.200012207031,23.3999996185303,-1.70000004768372,25,15.6000003814697,2.5,566.200012207031,3434.39990234375,2524.39990234375,1995.80004882812,45.4000015258789,50,50,0,0,0,0,0,0,0,0,0.524673700332642,0.235589325428009,679.5625,-0.850830316543579,-0.381452560424805,1.37249755859375,26.6510486602783,0.0137405395507812,0.385623931884766,0,0,0,0,0,84369.953125
"538","P546","500",2556700.1216,1149124.5994,2.30039858818054,2.74167561531067,3.16858005523682,3.07149195671082,3.37188506126404,2.8709089756012,6.42109966278076,1.73253166675568,26108000,17332500,18020000,7627500,18270000,4702500,73740000,42010000,41537500,9282500,64460000,15620000,37,9.60000038146973,17.7999992370605,1.70000004768372,1452.69995117188,143.100006103516,92.5999984741211,13.6999998092651,414.100006103516,302.399993896484,412.200012207031,313.100006103516,7.59999990463257,30.2000007629395,652.900024414062,23.7000007629395,-1.39999997615814,25.1000003814697,16,2.79999995231628,545.400024414062,3516,2592.69995117188,2055.80004882812,46,50,50,0,0,0,0,0,0,0,0,0.919981241226196,0.435565710067749,633.657470703125,-0.390146255493164,-0.184218406677246,1.40501403808594,28.2491455078125,0.0234413146972656,0.424068450927734,0.2330322265625,0.144927978515625,0.098114013671875,0,0.102353446185589,77930.078125
"539","P547","164",2556725.5721,1149800.1513,2.25590038299561,2.86980724334717,3.22499132156372,3.03979635238647,3.42440891265869,3.13337802886963,6.23024940490723,1.6841287612915,22808000,13647500,14640000,-22765000,45255000,7847500,42832500,25882500,26267500,7135000,35692500,8260000,34,9.19999980926514,17.2999992370605,1.39999997615814,1483.80004882812,145.600006103516,95.5,13,420.600006103516,311.799987792969,417.5,323.399993896484,7.69999980926514,30.6000003814697,648.700012207031,23.2999992370605,-1.79999995231628,25.1000003814697,15.5,2.40000009536743,525,3389.5,2483.39990234375,1959,45.7999992370605,50,50,0,0,0,0.0500000007450581,0,0,0,0,0.998431801795959,0.198872834444046,764.247497558594,0.0538139417767525,0.0104103162884712,0.477493286132812,11.4915351867676,-0.0200004577636719,0.164371490478516,0.1986083984375,0.140838623046875,0.116851806640625,0.07379150390625,0.0525751076638699,75575.8125
"540","P548","68-2016",2555208.641,1148743.226,2.19373393058777,2.95262026786804,3.34074687957764,3.02146244049072,3.31166243553162,3.12232828140259,6.20192575454712,1.77589178085327,47882002,16270000,16200000,-13337500,66777500,11787500,58252500,31677500,32060000,3072500,55185000,12525000,38,9.10000038146973,17.2000007629395,1.29999995231628,1399.59997558594,139.199996948242,87.6999969482422,14.6999998092651,401.5,286.600006103516,401,296.299987792969,7.59999990463257,30.5,648.200012207031,23.2000007629395,-1.79999995231628,25,15.3999996185303,2.29999995231628,537.400024414062,3367.5,2464.89990234375,1942.59997558594,46.2000007629395,50,50,0,0,0,0,0,0,0,0,0.164404734969139,0.0374126918613911,738.982482910156,-0.986246645450592,-0.22538711130619,0.5374755859375,13.2097511291504,-0.0124988555908203,0.183740615844727,0.1097412109375,0.054595947265625,0.0543212890625,0,0.0594130679965019,83463.0234375
"541","P550","287",2555805.3118,1146494.7227,2.22725367546082,2.91854739189148,3.04683542251587,3.08649253845215,3.64019846916199,3.41137337684631,6.40149116516113,1.82637763023376,79616001,16490000,15942500,-6985000,49140000,7652500,44312500,27830000,29207500,2622500,41690000,9027500,38,10.3000001907349,18.6000003814697,2.29999995231628,1284.09997558594,133.199996948242,77.5999984741211,17.3999996185303,380.799987792969,253.300003051758,380.799987792969,259.799987792969,7.5,29.7000007629395,661.900024414062,24.5,-0.800000011920929,25.2999992370605,18.6000003814697,3.40000009536743,492,3747.60009765625,2793.39990234375,2233.30004882812,46.7000007629395,50,50,0,0,0,0,0,0,0,0,0.468031734228134,0.181703805923462,512.260009765625,0.883056044578552,0.342939823865891,1.14498138427734,22.8513450622559,-0.00124740600585938,0.332496643066406,0.05181884765625,0.0129547119140625,0,0,0.025909423828125,61080.09765625
"542","P551","289",2556699.1174,1145396.5285,2.3300724029541,2.88871955871582,3.06502914428711,3.00502586364746,3.50404787063599,3.30205273628235,6.38407802581787,1.68928325176239,41806001,19542500,20142500,-16112500,58562500,8967500,75735000,43782500,43247500,3872500,71865000,16895000,41,10.6999998092651,19,2.59999990463257,1299.30004882812,133,78.0999984741211,17.3999996185303,385.799987792969,255.899993896484,385.799987792969,263.100006103516,7.5,29.7000007629395,665.299987792969,24.8999996185303,-0.5,25.3999996185303,19,3.79999995231628,552.099975585938,3847.5,2881,2311.5,46.7999992370605,50,50,0,0,0,0,0,0,0,0,0.446652889251709,0.0778079107403755,473.347473144531,0.885125041007996,0.153491035103798,0.474998474121094,10.0014019012451,0.00905418395996094,0.145313262939453,0.524078369140625,0.324295043945312,0.248031616210938,0.2098388671875,0.137472599744797,69054.0703125
"543","P552","288",2556074.2968,1145995.4482,2.28161215782166,2.91702795028687,3.04103565216064,3.07261323928833,3.53284788131714,3.45067644119263,6.38953399658203,1.74479627609253,47087998,15975000,14850000,-725000,48965000,8265000,47307500,30230000,29887500,5695000,41612500,8095000,41,10.6000003814697,18.8999996185303,2.5,1277,132.399993896484,76.9000015258789,17.6000003814697,379.799987792969,251,379.799987792969,257.700012207031,7.5,29.7000007629395,664.599975585938,24.7999992370605,-0.600000023841858,25.3999996185303,18.8999996185303,3.70000004768372,524.599975585938,3819.89990234375,2856.89990234375,2290,46.7999992370605,50,50,0,0,0,0,0,0,0,0,0.963675618171692,0.178361117839813,476.162506103516,-0.211301162838936,-0.0333036705851555,0.502494812011719,10.5983324050903,0.041560173034668,0.149685859680176,0.2579345703125,0.197265625,0.192626953125,0.13848876953125,0.0638402625918388,76216.03125
"544","P553","291",2556094.8727,1147395.0581,2.35607957839966,2.85097002983093,3.10602402687073,3.07134127616882,3.46692180633545,3.14041829109192,6.3216438293457,1.71895527839661,17624000,11550000,10980000,5007500,12627500,2852500,35985000,23355000,23092500,4802500,31185000,6742500,41,10.1000003814697,18.2999992370605,2.09999990463257,1330.09997558594,135.300003051758,81.5999984741211,16.3999996185303,388.899993896484,266.399993896484,388.899993896484,274.200012207031,7.5,29.8999996185303,658.099975585938,24.2000007629395,-1,25.2000007629395,18.2999992370605,3.20000004768372,555.099975585938,3665.60009765625,2721.80004882812,2169.69995117188,46.5999984741211,50,50,0,0,0,0,0,0,0,0,-0.629176497459412,-0.197221711277962,548.804992675781,-0.774154424667358,-0.242340385913849,0.912506103515625,18.2562351226807,0.00406837463378906,0.247812271118164,0,0,0,0,0,81781.859375
"545","P554","292",2556499.7096,1147400.9169,2.34697127342224,2.87010335922241,3.03034162521362,3.06693744659424,3.6477472782135,3.34631586074829,6.32143640518188,1.67202198505402,63113999,19405000,18760000,8265000,64017500,10820000,70752496,38862500,37962500,8432500,62322500,14472500,40,10,18.2000007629395,2,1334.69995117188,135,82.0999984741211,16.1000003814697,389.399993896484,268,389.399993896484,276.399993896484,7.5,30,657.900024414062,24.1000003814697,-1.10000002384186,25.2000007629395,18.2000007629395,3.09999990463257,541.299987792969,3634.80004882812,2694.89990234375,2145.69995117188,46.5,50,50,0,0,0,0,0,0,0,0,-0.763526439666748,-0.197644367814064,587.622497558594,-0.642421841621399,-0.167384043335915,0.742477416992188,15.0456161499023,-0.0203151702880859,0.202180862426758,0.287841796875,0.259475708007812,0.263275146484375,0.2235107421875,0.0267110634595156,79948.3984375
"546","P555","131",2556973.1594,1147972.837,2.22636246681213,2.99271750450134,3.02899384498596,3.07010674476624,3.56437540054321,3.4280834197998,6.35348176956177,1.83838450908661,62642002,18370000,19192500,-68532496,135675008,19642500,82327504,42660000,41837500,5242500,77085000,19715000,35,9.80000019073486,18,1.89999997615814,1408,140.100006103516,88.4000015258789,14.8999996185303,405.700012207031,288.399993896484,405.700012207031,297.399993896484,7.59999990463257,30.1000003814697,655.200012207031,24,-1.20000004768372,25.2000007629395,18,3,500.5,3590.19995117188,2656,2111.30004882812,46.0999984741211,50,50,0,0,0,0,0,0,0,0,-0.515401363372803,-0.0629668310284615,609.195007324219,0.850585222244263,0.103909894824028,0.340011596679688,7.01679563522339,0.0100040435791016,0.0950069427490234,0,0,0,0,0,71965.140625
